Čas;Celé meno;Kontext udalosti;Komponent;Názov udalosti;Pôvod
15.12.2020 16:08;student01;Stránka: Podmienky pre dokumentáciu projektu;Stránka;Zobrazené moduly kurzu;web
15.12.2020 16:09;student01;Workshop: Odovzdanie projektu;Workshop;Zobrazené moduly kurzu;web
15.12.2020 16:09;student01;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
15.12.2020 16:09;student01;Stránka: Požiadavky na vedomosti pre skúškový test;Stránka;Zobrazené moduly kurzu;web
15.12.2020 16:09;student01;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
15.12.2020 16:09;student01;Test: Priebežný test;Test;Zobrazené moduly kurzu;web
15.12.2020 16:10;student01;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
16.12.2020 21:38;student01;Workshop: Odovzdanie projektu;Workshop;Zobrazené moduly kurzu;web
18.12.2020 15:53;student01;Workshop: Odovzdanie projektu;Workshop;Zobrazené moduly kurzu;web
18.12.2020 15:53;student01;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
18.12.2020 15:53;student01;Súbor: Mystery Shopping - Charakteristika a Zadanie projektu;Zdroj;Zobrazené moduly kurzu;web
18.12.2020 16:28;student01;Súbor: Requirements Management in Enterprise Architect;Základný systém;Aktualizované nastavenie splnenie aktivity kurzu;web
18.12.2020 16:28;student01;Súbor: Requirements Management in Enterprise Architect;Základný systém;Aktualizované nastavenie splnenie aktivity kurzu;web
18.12.2020 16:28;student01;Súbor: Requirements Management in Enterprise Architect;Zdroj;Zobrazené moduly kurzu;web
18.12.2020 16:28;student01;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
18.12.2020 16:28;student01;Súbor: Návrh GUI - návrh interakcie - prednáška;Zdroj;Zobrazené moduly kurzu;web
18.12.2020 16:28;student01;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
18.12.2020 16:28;student01;Zadanie: Prípady použitia;Zadanie;Zobrazené moduly kurzu;web
18.12.2020 16:28;student01;Zadanie: Prípady použitia;Zadanie;Bol zobrazený stav riešenia zadania.;web
18.12.2020 16:28;student01;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
18.12.2020 16:29;student01;Stránka: Podmienky pre dokumentáciu projektu;Stránka;Zobrazené moduly kurzu;web
18.12.2020 16:29;student01;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
18.12.2020 16:36;student01;Workshop: Odovzdanie projektu;Workshop;Zobrazené moduly kurzu;web
20.12.2020 18:54;student01;Workshop: Odovzdanie projektu;Workshop;Zobrazené moduly kurzu;web
20.12.2020 19:14;student01;Workshop: Odovzdanie projektu;Workshop;Zobrazené moduly kurzu;web
20.12.2020 23:09;student01;Workshop: Odovzdanie projektu;Workshop;Zobrazené moduly kurzu;web
31.12.2020 22:52;student01;Spätná väzba: Anonymná spätná väzba;Spätná väzba;Zobrazené moduly kurzu;web
4.1.2021 1:17;student01;Workshop: Odovzdanie projektu;Workshop;Zobrazené moduly kurzu;web
4.1.2021 15:45;student01;Spätná väzba: Anonymná spätná väzba;Spätná väzba;Zobrazené moduly kurzu;web
4.1.2021 15:45;student01;Spätná väzba: Anonymná spätná väzba;Spätná väzba;Zobrazené moduly kurzu;web
11.1.2022 16:15;student01;Kurz: Informačné systémy 20/21 (KI/IS);Výkaz používateľa;Štatistika hodnotenia používateľa zobrazená;web
6.11.2022 19:13;student01;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
6.11.2022 19:13;student01;Workshop: Odovzdanie projektu;Workshop;Zobrazené moduly kurzu;web
6.11.2022 19:13;student01;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
6.11.2022 19:13;student01;Workshop: Odovzdanie projektu;Workshop;Zobrazené moduly kurzu;web
6.11.2022 19:13;student01;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
6.11.2022 19:13;student01;Stránka: Podmienky pre dokumentáciu projektu;Stránka;Zobrazené moduly kurzu;web
6.11.2022 19:13;student01;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
6.11.2022 19:13;student01;Stránka: Požiadavky na vedomosti pre skúškový test;Stránka;Zobrazené moduly kurzu;web
6.11.2022 19:13;student01;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
6.11.2022 19:13;student01;Zadanie: Doménový model;Zadanie;Bol zobrazený stav riešenia zadania.;web
6.11.2022 19:13;student01;Zadanie: Doménový model;Zadanie;Komentár bol zobrazený;web
6.11.2022 19:13;student01;Zadanie: Doménový model;Zadanie;Zobrazené moduly kurzu;web
6.11.2022 19:14;student01;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
6.11.2022 19:14;student01;Test: Priebežný test;Test;Zobrazené moduly kurzu;web
6.11.2022 19:14;student01;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
6.11.2022 19:14;student01;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
6.11.2022 19:25;student01;Test: Priebežný test;Test;Zobrazené moduly kurzu;web
6.11.2022 19:25;student01;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
20.11.2022 19:50;student01;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
20.11.2022 19:50;student01;Workshop: Odovzdanie projektu;Workshop;Zobrazené moduly kurzu;web
20.11.2022 19:51;student01;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
20.11.2022 19:51;student01;Zadanie: Doménový model;Zadanie;Bol zobrazený stav riešenia zadania.;web
20.11.2022 19:51;student01;Zadanie: Doménový model;Zadanie;Komentár bol zobrazený;web
20.11.2022 19:51;student01;Zadanie: Doménový model;Zadanie;Zobrazené moduly kurzu;web
20.11.2022 19:52;student01;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
20.11.2022 19:52;student01;Test: Priebežný test;Test;Zobrazené moduly kurzu;web
20.11.2022 19:52;student01;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
20.11.2022 19:52;student01;Zadanie: Wireframe,Prototyp,Mockup;Zadanie;Zobrazené moduly kurzu;web
20.11.2022 19:52;student01;Zadanie: Wireframe,Prototyp,Mockup;Zadanie;Bol zobrazený stav riešenia zadania.;web
20.11.2022 19:52;student01;Zadanie: Wireframe,Prototyp,Mockup;Zadanie;Komentár bol zobrazený;web
20.11.2022 19:54;student01;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
20.11.2022 20:01;student01;Zadanie: Prípady použitia;Zadanie;Bol zobrazený stav riešenia zadania.;web
20.11.2022 20:01;student01;Zadanie: Prípady použitia;Zadanie;Komentár bol zobrazený;web
20.11.2022 20:01;student01;Zadanie: Prípady použitia;Zadanie;Zobrazené moduly kurzu;web
20.11.2022 20:01;student01;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
20.11.2022 20:01;student01;Zadanie: Doménový model;Zadanie;Bol zobrazený stav riešenia zadania.;web
20.11.2022 20:01;student01;Zadanie: Doménový model;Zadanie;Komentár bol zobrazený;web
20.11.2022 20:01;student01;Zadanie: Doménový model;Zadanie;Zobrazené moduly kurzu;web
16.12.2022 2:13;student01;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;ws
16.12.2022 2:13;student01;Test: Záverečný teoretický test;Pravidlá prístupu pre prehliadač Safe Exam Browser;Prístup k testu bol zablokovaný;ws
16.12.2022 2:13;student01;Test: Test v Secure Exam Browser;Pravidlá prístupu pre prehliadač Safe Exam Browser;Prístup k testu bol zablokovaný;ws
29.12.2022 18:08;student01;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
29.12.2022 18:08;student01;Súbor: Základné vzťahy medzi diagramami UML;Zdroj;Zobrazené moduly kurzu;web
29.12.2022 18:08;student01;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
29.12.2022 18:09;student01;Súbor: Príklady diagramov tried - Doménové modely;Zdroj;Zobrazené moduly kurzu;web
29.12.2022 18:11;student01;Súbor: Class Diagram - IBM presentation;Zdroj;Zobrazené moduly kurzu;web
29.12.2022 18:11;student01;Súbor: Doménový model UML;Zdroj;Zobrazené moduly kurzu;web
29.12.2022 18:11;student01;Zadanie: Doménový model;Zadanie;Zobrazené moduly kurzu;web
29.12.2022 18:11;student01;Zadanie: Doménový model;Zadanie;Bol zobrazený stav riešenia zadania.;web
29.12.2022 18:11;student01;Zadanie: Doménový model;Zadanie;Komentár bol zobrazený;web
23.1.2023 20:03;student01;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
23.1.2023 20:03;student01;Test: Priebežný test;Test;Zobrazené moduly kurzu;web
23.1.2023 20:03;student01;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
23.1.2023 20:03;student01;Adresár: Prednášky;Adresár;Zobrazené moduly kurzu;web
23.1.2023 20:03;student01;Adresár: Prednášky;Adresár;Zip archív priečinka bol stiahnutý;web
23.1.2023 20:03;student01;Adresár: Prednášky;Adresár;Zip archív priečinka bol stiahnutý;web
23.1.2023 20:03;student01;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
31.3.2023 23:33;student01;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
2.4.2023 14:14;student01;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
2.4.2023 14:14;student01;Workshop: Odovzdanie projektu;Workshop;Zobrazené moduly kurzu;web
2.4.2023 14:14;student02;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
28.9.2020 9:17;student02;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Člen skupiny bol pridaný;web
28.9.2020 9:17;student02;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Rola priradená;web
28.9.2020 9:17;student02;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Používateľ bol zapísaný do kurzu;web
28.9.2020 9:17;student02;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
28.9.2020 9:19;student02;Test: Záverečný teoretický test;Test;Zobrazené moduly kurzu;web
28.9.2020 9:19;student02;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
28.9.2020 9:19;student02;Workshop: Odovzdanie projektu;Workshop;Zobrazené moduly kurzu;web
28.9.2020 9:19;student02;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
28.9.2020 9:20;student02;Stránka: Požiadavky na vedomosti pre skúškový test;Základný systém;Aktualizované nastavenie splnenie aktivity kurzu;web
28.9.2020 9:20;student02;Stránka: Požiadavky na vedomosti pre skúškový test;Základný systém;Aktualizované nastavenie splnenie aktivity kurzu;web
28.9.2020 9:20;student02;Stránka: Požiadavky na vedomosti pre skúškový test;Stránka;Zobrazené moduly kurzu;web
28.9.2020 9:20;student02;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
28.9.2020 9:20;student02;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
5.10.2020 9:45;student02;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
5.10.2020 9:46;student02;Súbor: Príklad - identifikácia aktérov a prípadov použitia - AIS;Zdroj;Zobrazené moduly kurzu;web
5.10.2020 9:48;student02;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
7.10.2020 14:43;student02;Workshop: Odovzdanie projektu;Workshop;Zobrazené moduly kurzu;web
9.10.2020 10:52;student02;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
9.10.2020 12:00;student02;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
9.10.2020 12:01;student02;URL: Plná verzia EA14 - verzia viazaná na študentov UKF;Základný systém;Aktualizované nastavenie splnenie aktivity kurzu;web
9.10.2020 12:01;student02;URL: Plná verzia EA14 - verzia viazaná na študentov UKF;Základný systém;Aktualizované nastavenie splnenie aktivity kurzu;web
9.10.2020 12:01;student02;URL: Plná verzia EA14 - verzia viazaná na študentov UKF;URL;Zobrazené moduly kurzu;web
9.10.2020 12:04;student02;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
9.10.2020 12:04;student02;Súbor: kluce;Základný systém;Aktualizované nastavenie splnenie aktivity kurzu;web
9.10.2020 12:04;student02;Súbor: kluce;Základný systém;Aktualizované nastavenie splnenie aktivity kurzu;web
9.10.2020 12:04;student02;Súbor: kluce;Zdroj;Zobrazené moduly kurzu;web
9.10.2020 12:05;student02;Stránka: Postup inštalácie;Základný systém;Aktualizované nastavenie splnenie aktivity kurzu;web
9.10.2020 12:05;student02;Stránka: Postup inštalácie;Základný systém;Aktualizované nastavenie splnenie aktivity kurzu;web
9.10.2020 12:05;student02;Stránka: Postup inštalácie;Stránka;Zobrazené moduly kurzu;web
9.10.2020 12:05;student02;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
9.10.2020 12:08;student02;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
10.10.2020 9:46;student02;Test: Záverečný teoretický test;Test;Zobrazené moduly kurzu;web
11.10.2020 16:57;student02;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
11.10.2020 16:58;student02;URL: Enterprise Architect  - YouTube Channel ;URL;Zobrazené moduly kurzu;web
11.10.2020 16:58;student02;Stránka: Postup inštalácie;Stránka;Zobrazené moduly kurzu;web
11.10.2020 16:58;student02;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
11.10.2020 16:58;student02;Súbor: sparxkeystoreservice install tutorial;Základný systém;Aktualizované nastavenie splnenie aktivity kurzu;web
11.10.2020 16:58;student02;Súbor: sparxkeystoreservice install tutorial;Základný systém;Aktualizované nastavenie splnenie aktivity kurzu;web
11.10.2020 16:58;student02;Súbor: sparxkeystoreservice install tutorial;Zdroj;Zobrazené moduly kurzu;web
11.10.2020 16:59;student02;Stránka: Postup inštalácie;Stránka;Zobrazené moduly kurzu;web
11.10.2020 16:59;student02;Stránka: Postup inštalácie;Stránka;Zobrazené moduly kurzu;web
13.10.2020 9:14;student02;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
13.10.2020 9:14;student02;Zadanie: Prípady použitia;Zadanie;Zobrazené moduly kurzu;web
13.10.2020 9:14;student02;Zadanie: Prípady použitia;Zadanie;Bol zobrazený stav riešenia zadania.;web
13.10.2020 9:14;student02;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
13.10.2020 9:15;student02;Zadanie: Prípady použitia;Zadanie;Bol zobrazený stav riešenia zadania.;web
13.10.2020 9:15;student02;Zadanie: Prípady použitia;Zadanie;Zobrazené moduly kurzu;web
13.10.2020 9:15;student02;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
13.10.2020 9:17;student02;Stránka: Postup inštalácie;Stránka;Zobrazené moduly kurzu;web
13.10.2020 9:17;student02;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
13.10.2020 9:18;student02;Súbor: sparxkeystoreservice install tutorial;Zdroj;Zobrazené moduly kurzu;web
13.10.2020 9:18;student02;Súbor: sparxkeystoreservice;Základný systém;Aktualizované nastavenie splnenie aktivity kurzu;web
13.10.2020 9:18;student02;Súbor: sparxkeystoreservice;Základný systém;Aktualizované nastavenie splnenie aktivity kurzu;web
13.10.2020 9:18;student02;Súbor: sparxkeystoreservice;Zdroj;Zobrazené moduly kurzu;web
13.10.2020 9:21;student02;Súbor: sparxkeystoreservice;Zdroj;Zobrazené moduly kurzu;web
13.10.2020 9:30;student02;Súbor: Install EA 13.5  - easetupfull;Zdroj;Zobrazené moduly kurzu;web
13.10.2020 10:37;student02;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
13.10.2020 10:37;student02;Zadanie: Prípady použitia;Zadanie;Bol zobrazený stav riešenia zadania.;web
13.10.2020 10:37;student02;Zadanie: Prípady použitia;Zadanie;Zobrazené moduly kurzu;web
13.10.2020 10:37;student02;Zadanie: Prípady použitia;Zadanie;Bol zobrazený formulár pre riešenia zadania.;web
13.10.2020 10:37;student02;Zadanie: Prípady použitia;Zadanie;Zobrazené moduly kurzu;web
13.10.2020 10:37;student02;Zadanie: Prípady použitia;Zadanie;Zobrazené moduly kurzu;web
13.10.2020 10:37;student02;Zadanie: Prípady použitia;Zadanie;Bol zobrazený stav riešenia zadania.;web
13.10.2020 10:37;student02;Zadanie: Prípady použitia;Zadanie;Zobrazené moduly kurzu;web
13.10.2020 10:37;student02;Zadanie: Prípady použitia;Zadanie;Zobrazené moduly kurzu;web
13.10.2020 10:37;student02;Zadanie: Prípady použitia;Zadanie;Bol zobrazený formulár pre riešenia zadania.;web
13.10.2020 10:37;student02;Zadanie: Prípady použitia;Zadanie;Zobrazené moduly kurzu;web
13.10.2020 10:37;student02;Zadanie: Prípady použitia;Zadanie;Bol zobrazený stav riešenia zadania.;web
13.10.2020 10:37;student02;Zadanie: Prípady použitia;Zadanie;Zobrazené moduly kurzu;web
13.10.2020 10:37;student02;Zadanie: Prípady použitia;Zadanie;Zadanie bolo odoslané;web
13.10.2020 10:37;student02;Zadanie: Prípady použitia;Zadanie;Používateľ prijal prehlásenie o odovzdanom zadaní.;web
13.10.2020 10:37;student02;Zadanie: Prípady použitia;Základný systém;Aktualizované nastavenie splnenie aktivity kurzu;web
13.10.2020 10:37;student02;Zadanie: Prípady použitia;Súbory odovzdaných zadaní;Bolo vytvorené riešenie zadania.;web
13.10.2020 10:37;student02;Zadanie: Prípady použitia;Súbory odovzdaných zadaní;Súbor bol nahraný;web
15.10.2020 20:30;student02;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
15.10.2020 20:30;student02;Anketa: Presun piatkovej prednasky;Anketa;Zobrazené moduly kurzu;web
